51,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:48:35
51,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:48:47
97,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:48:59
68,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:49:11
84,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:49:22
38,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:49:34
42,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:49:46
75,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:49:58
35,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:50:10
98,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:50:22
25,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:50:34
30,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:50:46
67,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:50:58
36,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:51:10
28,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:51:22
18,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:51:34
34,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:51:46
100,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:51:58
77,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:52:10
90,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:52:22
89,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:52:34
23,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:52:46
85,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:52:58
20,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:53:10
75,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:53:22
61,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:53:34
4,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:53:46
94,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:53:58
5,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:54:10
64,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:54:22
71,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:54:34
50,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:54:46
2,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:54:58
34,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:55:10
71,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:55:21
31,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:55:33
70,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:55:45
16,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:55:57
37,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:56:09
91,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:56:21
23,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:56:33
33,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:56:45
91,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:56:57
55,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:57:09
79,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:57:21
60,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:57:33
21,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:57:45
53,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:57:57
5,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:58:09
60,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:58:21
40,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:58:33
89,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:58:45
14,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:58:57
58,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:59:09
52,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:59:21
87,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:59:33
9,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:59:45
93,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:59:57
56,6,"1 LOREM IPSUM DOLOR",2017-08-30 01:00:09
87,5,"1 LOREM IPSUM DOLOR",2017-08-30 01:00:21
65,6,"1 LOREM IPSUM DOLOR",2017-08-30 01:00:33
7,7,"1 LOREM IPSUM DOLOR",2017-08-30 01:00:45
28,5,"1 LOREM IPSUM DOLOR",2017-08-30 01:00:57
37,7,"1 LOREM IPSUM DOLOR",2017-08-30 01:01:08
52,5,"1 LOREM IPSUM DOLOR",2017-08-30 01:01:20
15,6,"1 LOREM IPSUM DOLOR",2017-08-30 01:01:32
38,4,"1 LOREM IPSUM DOLOR",2017-08-30 01:01:44
27,6,"1 LOREM IPSUM DOLOR",2017-08-30 01:01:56
60,5,"1 LOREM IPSUM DOLOR",2017-08-30 01:02:08
63,2,"1 LOREM IPSUM DOLOR",2017-08-30 01:02:20
12,8,"1 LOREM IPSUM DOLOR",2017-08-30 01:02:32
42,9,"1 LOREM IPSUM DOLOR",2017-08-30 01:02:44
98,9,"1 LOREM IPSUM DOLOR",2017-08-30 01:02:56
62,7,"1 LOREM IPSUM DOLOR",2017-08-30 01:03:08
54,8,"1 LOREM IPSUM DOLOR",2017-08-30 01:03:20
68,3,"1 LOREM IPSUM DOLOR",2017-08-30 01:03:32
41,8,"1 LOREM IPSUM DOLOR",2017-08-30 01:03:44
4,9,"1 LOREM IPSUM DOLOR",2017-08-30 01:03:56
22,9,"1 LOREM IPSUM DOLOR",2017-08-30 01:04:08
7,6,"1 LOREM IPSUM DOLOR",2017-08-30 01:04:20
38,3,"1 LOREM IPSUM DOLOR",2017-08-30 01:04:32
99,4,"1 LOREM IPSUM DOLOR",2017-08-30 01:04:44
14,1,"1 LOREM IPSUM DOLOR",2017-08-30 01:04:56
99,8,"1 LOREM IPSUM DOLOR",2017-08-30 01:05:08
67,6,"1 LOREM IPSUM DOLOR",2017-08-30 01:05:20
32,4,"1 LOREM IPSUM DOLOR",2017-08-30 01:05:32
19,1,"1 LOREM IPSUM DOLOR",2017-08-30 01:05:44
31,8,"1 LOREM IPSUM DOLOR",2017-08-30 01:05:56
82,5,"1 LOREM IPSUM DOLOR",2017-08-30 01:06:08
71,8,"1 LOREM IPSUM DOLOR",2017-08-30 01:06:20
74,8,"1 LOREM IPSUM DOLOR",2017-08-30 01:06:32
74,8,"1 LOREM IPSUM DOLOR",2017-08-30 01:06:44
36,5,"1 LOREM IPSUM DOLOR",2017-08-30 01:06:56
22,7,"1 LOREM IPSUM DOLOR",2017-08-30 01:07:07
74,1,"1 LOREM IPSUM DOLOR",2017-08-30 01:07:19
46,7,"1 LOREM IPSUM DOLOR",2017-08-30 01:07:31
84,7,"1 LOREM IPSUM DOLOR",2017-08-30 01:07:43
25,6,"1 LOREM IPSUM DOLOR",2017-08-30 01:07:55
4,9,"1 LOREM IPSUM DOLOR",2017-08-30 01:08:07
70,4,"1 LOREM IPSUM DOLOR",2017-08-30 01:08:19
